날짜,제목,글쓴이,조회,공감,비공감
2021.05.04 13:19,지금 털고가라가로 올려주네 ㅋㅋㅋ,dais****,179,1,5
2021.05.04 13:41,지금 털고가라가로 올려주네 ㅋㅋㅋ,q600****,123,2,0
2021.05.04 13:08,16층에살고있는데..,unic****,803,3,0
2021.05.04 13:03,10만 아래 오는것은 예견되 사실.,hhs8****,275,1,9
2021.05.04 13:11,10만 아래 오는것은 예견되 사실.,q600****,98,0,0
2021.05.04 13:02,차트 대비 해당 패턴이 한번 더 올 경우,netp****,306,9,1
2021.05.04 12:58,낄낄끼리리릴,chl6****,247,0,3
2021.05.04 12:14,손절,bcle****,187,1,1
2021.05.04 12:08,거품 걷어내지 못 하면 못간다,whdw****,364,2,6
2021.05.04 12:09,[삭제된 게시물의 답글]시장 개판..,q600****,151,3,3
2021.05.04 12:03,소재 업체중 공매도 비율 1위에요 잘생각해요..,rogy****,263,1,6
2021.05.04 12:01,포케 이제 출발해 봅시다,thst****,150,3,1
2021.05.04 11:58,오늘,z551****,143,1,1
2021.05.04 11:52,시총 11조 낄낄 ㅋㅋㅋ,chl6****,222,1,1
2021.05.04 11:36,11조가 말이냐 방구냐???,whdw****,204,1,3
2021.05.04 11:33,기회줄때 나가야됨,love****,238,2,2
2021.05.04 11:29,대단하심!! ,soah****,155,0,6
2021.05.04 11:14,[엉무승] 엉본좌 입니다.,bsh9****,345,19,1
2021.05.04 10:35,시총 4조도 뻥튀기아니냐??,whdw****,180,1,1
2021.05.04 09:53,5월관망해라,nfor****,221,4,0
2021.05.04 09:42,아...벌레들 말 믿고....ㅠㅠ,hian****,436,8,5
2021.05.04 09:38,틀림없이 1명이라도 있다 ㅎ,hian****,636,18,5
2021.05.04 09:29,135000원 ,z551****,182,0,0
2021.05.04 09:26,평단 너무 높아서,minh****,467,1,0
2021.05.04 09:22,지금은 관망,pjs2****,313,2,1
2021.05.04 09:12,포스코케미칼 힘 좀 실어줘요~,blue****,136,0,0
2021.05.04 09:11,14만원대가 현재 지지저항선인듯,netp****,478,11,1
2021.05.04 09:20,14만원대가 현재 지지저항선인듯,q600****,128,3,0
2021.05.04 09:08,올라가도 불안하넹ㅠ,jiny****,138,0,0
2021.05.04 09:06,포케가 상승하는날이 다 오네..,kook****,164,1,0
2021.05.04 09:05,오늘도 온탕냉탕,h165****,157,1,1
2021.05.04 09:04,오랫만에 치열하네요,ch42****,140,1,0
2021.05.04 08:58,초딩들,kuo0****,155,1,0
2021.05.04 08:50,오늘은 오전중에 상한가 진입하겠군,jh01****,191,3,4
2021.05.04 08:58,오늘은 오전중에 상한가 진입하겠군,q600****,107,0,0
2021.05.04 08:41,fall..이란 쓰레기 양아치...,2dgk****,506,17,3
2021.05.04 08:28,오늘은 13만 찍는날,dafu****,273,3,4
2021.05.04 08:30,오늘은 13만 찍는날,q600****,129,2,2
2021.05.04 08:27,대차수량 감당 가능?,whdr****,179,3,1
2021.05.04 07:54,상장사 2분기 실적도 장밋빛,2dgk****,761,28,6
2021.05.04 07:12,3년내 영업이익 1조,dong****,308,0,2
2021.05.04 07:10,"(장투주린tip) ""요령은 前과 同~!""",hian****,441,22,2
2021.05.04 08:27,1주씩만 더 삽시다~! ㅎ,hian****,87,0,1
2021.05.04 06:46,오늘은 오랜만에 볼수있겠네요,h165****,436,1,5
2021.05.04 00:38,위로의 말씀을 드립니다.,ilso****,396,3,5
2021.05.04 00:13,양극재대장  포켐,mins****,327,0,2
2021.05.03 23:58,"위즈코프,효성오앤비 바닥에서 언급한 유튜버 발견",skse****,184,0,2
2021.05.03 22:55,과연,bsu8****,479,4,9
2021.05.03 21:39,대여제외계좌등록 신청하면 N?>Y로 바꾸어 내주식으로 공매도 불가능합니다,pdky****,207,3,0
2021.05.04 00:27,대여제외계좌등록 신청하면 N?>Y로 바꾸어 내주식으로 공매도 불가능합니다,skyf****,72,0,0
2021.05.03 21:38,엘앤에프에 비교하면 선방했네~,yong****,515,3,2
2021.05.03 21:22,하 문발놈...,hk40****,241,9,7
2021.05.03 20:49,Per가 테슬라 절반 이네... ,js33****,562,1,6
2021.05.03 20:42,160500원 다시 올까요?,kala****,1100,2,2
2021.05.03 20:04,공매 국민청원,abcd****,475,25,3
2021.05.03 19:56,개같은 기사,tupe****,609,3,1
2021.05.03 19:42,공매도 공매도,lspp****,670,24,1
2021.05.03 19:41,공매도의 유일한 장점 하나,acec****,583,16,3
2021.05.03 19:30,공매도 세력 좋겠다,lspp****,304,11,0
2021.05.03 19:07,타이밍이  절묘하네,ls60****,381,6,0
2021.05.03 18:50,뭔일인고?  완전 공매도 탓깃 인가봐?,kimg****,255,4,1
2021.05.03 18:32,ㅅㅂ..ㅈ같네,tpdu****,215,4,0
2021.05.03 18:32,17층이 올라나,myjc****,239,3,0
2021.05.03 18:29,(개미님들) 이렇게 뭉쳐야 합니다 !!!!,hian****,819,17,4
2021.05.03 18:18,(장투주린tip)공매도에 대한 펌글...,hian****,644,12,3
2021.05.03 18:08,눈물난다,epso****,873,7,2
2021.05.03 17:51,2년,hsc1****,353,7,4
2021.05.03 17:46,포케는 12월에 40만 갑니다 ♥,dafu****,532,3,10
2021.05.03 17:50,포케는 12월에 40만 갑니다 ♥,q600****,213,4,1
2021.05.03 17:49,[삭제된 게시물의 답글][삭제된 게시물의 답글]바퀴벌레 등장이네 ㅋㅋ,car7****,164,4,1
2021.05.03 17:00,스트레스 받지마세요.,tase****,823,44,4
2021.05.03 16:58,어렸을때 부터 부모님께서 해주신 말씀입니다.,emot****,330,10,1
2021.05.03 16:50,15.5에 추매하고 대가리 깨짐,kh12****,527,3,0
2021.05.03 16:47,◆모지리 주주들의 최후,dafu****,270,3,6
2021.05.03 16:42,낼,z551****,444,4,4
2021.05.03 16:41,1년전 오늘,woos****,248,2,0
2021.05.03 16:37,ㅇㅔ휴 주린이 ㄴㅛ석들,euij****,276,4,4
2021.05.03 16:34,공매비율이12%,choi****,321,0,1
2021.05.03 16:22,아직도 멀었다 개미칼.  먼저 튀는자 살지어다,gocr****,234,1,0
2021.05.03 16:16,더 떨어지면,qltm****,186,0,1
2021.05.03 16:01,시간외 폭등중이네 ㄷㄷㄷ 뭔일있나 ㄷㄷㄷ,sjsn****,1296,5,7
2021.05.03 15:59,역시 언론플레이 ,bjop****,277,2,0
2021.05.03 15:49,개인들아 주식하지마라,yuu2****,199,0,0
2021.05.03 15:47,괜찮아요? 많이 놀랬죠?,h165****,795,8,9
2021.05.03 15:46,공매도 무섭네요...,pass****,403,2,1
2021.05.03 15:45,(장투주린tip) 마음만이라도...,hian****,637,22,3
2021.05.03 15:38,금일매동,syb5****,1078,25,2
2021.05.04 00:41,금일매동,skyf****,45,0,0
2021.05.03 15:37,코인이 더 공정하겠다. C8,hnk1****,263,4,1
2021.05.03 15:36,대단하다,z551****,188,1,0
2021.05.03 15:19,민주당 가만히있으면 안될텐데요,tupe****,309,13,2
2021.05.03 15:07,국가 부도 났나 왜 이래!,q600****,222,3,0
2021.05.03 15:05,오늘 거래가 전형적인 공매도입니다..,2dgk****,1787,62,4
2021.05.03 15:02,와 진짜 속상하네,ksy2****,810,4,5
2021.05.03 14:59,이번주는,myjc****,260,0,1
2021.05.03 14:56,공매도 대환영 주가에 긍정적,odhh****,363,4,1
2021.05.03 14:56,힘드시죠;;,ireo****,185,0,1
2021.05.03 14:50,올해,hsc1****,387,10,6
2021.05.03 14:46,대단허다,myjc****,199,4,0
2021.05.03 14:34,형이 현금 보유해라 핸나 안핸냐,h165****,206,1,5
2021.05.03 14:31,500원 ,z551****,132,0,0
2021.05.03 14:21,[국민청원] 은성수 금융위원장의 자진사퇴를 촉구합니다.,fine****,273,8,0
2021.05.03 14:15,이래도 개잡주가 아닌가,gora****,236,8,0
2021.05.03 14:10,비트코인 제재 한다더니,tupe****,184,0,0
2021.05.03 14:04,영화 블랙머니 보세요.,tobe****,247,1,0
2021.05.03 13:59,어디까지가나보자ㅋㅋ,dlwl****,851,10,1
2021.05.03 13:52,그래도 ,boyo****,220,1,2
2021.05.03 13:48,한자릿수 주주들 찾는데,star****,640,16,4
2021.05.03 13:42,연기금은 멀리보는걸까...,boyo****,392,1,1
2021.05.03 13:46,연기금은 멀리보는걸까...,q600****,317,1,0
2021.05.03 13:36,개保지 같은 똥주!,q600****,152,2,0
2021.05.03 13:35,지금 추매 금지,namu****,531,8,0
2021.05.03 13:20,이런 차트모양은 경계부터 해야됨,love****,262,3,2
2021.05.03 13:14,9만원에 아가리 쫙~~~,mrso****,195,3,4
2021.05.03 13:11,개미 다 털릴때까지 안오른다,hine****,136,0,2
2021.05.03 13:09,포케는 기술적 반등이란것도 없이 사정없군요.,heav****,412,1,0
2021.05.03 13:09,[삭제된 게시물의 답글]종토방 말 다 맞으면 개나소나 부자게? ,q600****,82,0,0
2021.05.03 12:39,강아지,jmte****,165,1,2
2021.05.03 12:36,금일종가,h165****,282,1,6
2021.05.03 12:34,오늘도 추매완료,star****,240,8,5
2021.05.03 12:29,싸게 쳐먹고싶지?,z551****,148,1,1
2021.05.03 12:27,OOO 한국주식시장. 미련없이 떠난다 18,hnk1****,203,7,1
2021.05.03 12:23,장기 보유는 바보짓,love****,339,2,4
2021.05.03 12:16,"개ㅈ같은 종목,  개_스코  좃_미칼",q600****,141,4,1
2021.05.03 12:12,1500,z551****,154,2,2
2021.05.03 12:12,게찬티들 다 어디갔노???,mrso****,199,4,8
2021.05.03 12:11,공매 쳐맞기 딱 좋게 생겼자나,pamp****,137,2,2
2021.05.03 12:08,이것도 8만원ㅇㅣ야,song****,158,2,2
2021.05.03 12:04,쌍 무덤이 만들어 졌다,love****,153,2,2
2021.05.03 12:04,공매도. 오늘은 관망만,woos****,139,0,1
2021.05.03 12:04,떨이요~,z551****,118,1,1
2021.05.03 11:55,13,z551****,143,0,1
2021.05.03 11:53,13,z551****,140,2,1
2021.05.03 11:52,조심혀라,love****,140,2,0
2021.05.03 11:45,공매도,jws6****,185,6,0
2021.05.03 11:42,공매도 폐지,box7****,211,5,0
2021.05.03 11:38,공매도로 누를만큼 누른 뒤 다시 값어치 올리기 반복,netp****,280,6,1
2021.05.03 11:35,양봉이라고 믿는 주린이들,h165****,192,6,4
2021.05.03 11:35,많이,hsc1****,231,2,3
2021.05.03 11:35,이것 개잡주 맞쥬?,q600****,177,2,1
2021.05.03 11:30,지금 팔면 안됩니다.,yws1****,431,5,8
2021.05.03 11:30,150주  추매,z551****,180,0,4
2021.05.03 11:26,매도벽 얼마없다,tupe****,160,2,3
2021.05.03 11:25,?찬아요 걱정마세요,lw83****,247,1,3
2021.05.03 11:24,이것 코스닥 종목이가?,q600****,109,0,0
2021.05.03 11:23,"PER 315배,거품 주식 9만원 간다",spdl****,198,1,5
2021.05.03 11:13,144000,z551****,188,1,2
2021.05.03 11:01,이주식 완전 최악이네,kyk8****,207,2,0
2021.05.03 10:55,개쓰렉네,myjc****,128,0,0
2021.05.03 10:54,17에 매수한 이후로 ,pang****,435,3,0
2021.05.03 10:41,이게 좋은건지 나쁜건지 모르겠는데,whdg****,256,3,1
2021.05.03 10:34,포케야~ 힘내,7155****,188,2,1
2021.05.03 10:22,포케 공매도 기사 나왔음,worl****,1063,10,2
2021.05.03 10:20,역시 개미들은.......,lks1****,506,6,7
2021.05.03 10:05,사탕발림 에 속지말길,h165****,174,2,1
2021.05.03 10:03,너무고평가여,whdw****,189,1,0
2021.05.03 09:58,생각보다,lafl****,239,9,0
2021.05.03 09:52,무서워 판 개미들,ideu****,208,2,0
2021.05.03 09:47,더 떨어지면,minh****,189,2,0
2021.05.03 09:46,이거 공매도대상 1호가?,ywn2****,173,0,3
2021.05.03 09:38,영차맨입니다,taeh****,128,0,0
2021.05.03 09:32,ㅋㅋ선반영되서 그런가 그리 많이 떨어지진않네,zyeo****,196,2,1
2021.05.03 09:32,2분기부터 시작이다,krey****,162,3,2
2021.05.03 09:30,분할매수,king****,179,7,0
2021.05.03 09:21,이제 형말 들을껄  후회하지?,h165****,289,1,11
2021.05.03 09:19,전기차 살래 자율주행차살래,forl****,196,0,2
2021.05.03 09:19,찬티 나오라고..,soju****,184,1,3
2021.05.03 09:17,실체도 없는 전기차의 허상,dafu****,223,0,8
2021.05.03 09:16,영차맨입니다,taeh****,126,2,0
2021.05.03 09:15,찬스~~~!!!,pak4****,154,3,1
2021.05.03 09:14,공매도,chan****,166,5,3
2021.05.03 09:12,적당히들 해라,tupe****,133,0,1
2021.05.03 09:07,휴,boos****,127,0,0
2021.05.03 09:07,◆ 지옥행 떡락열차 시작합니다,dafu****,247,0,4
2021.05.03 09:03,매수금지 보슬비 들어오면마이너스30프로,forl****,176,1,0
2021.05.03 09:03,아우 ㅆ ㅑㅇ,f346****,111,0,0
2021.05.03 09:01,적자기업 유상증자 기대감으로 많이 올랐는데,js_0****,162,0,0
2021.05.03 09:00,안팔고 안사요,zyeo****,137,1,0
2021.05.03 09:00,단결!!!,gian****,145,6,0
2021.05.03 08:55,공포를 주고,pepe****,159,0,1
2021.05.03 08:55,공매밥이 되었구나,stor****,182,1,1
2021.05.03 08:48,공매도 타겟?,fish****,171,1,0
2021.05.03 08:48,하한가 맞는 게 차라리 낫다,forl****,157,4,0
2021.05.03 08:43,공매도가 운서운게 아니라~~~,shdg****,264,13,1
2021.05.03 08:08,고평가 매도~,buls****,210,2,0
2021.05.03 08:04,오늘도 초짜들은 행복회로 돌리는중,h165****,353,1,3
2021.05.03 07:51,보면볼수록 참으로 신통한 차트일세,jh01****,228,1,3
2021.05.03 07:43,차트를 보니 상한가 확실하군,jh01****,214,0,2
2021.05.03 07:35,(장투주린tip) 공매도 대처법~!,hian****,668,29,2
2021.05.03 01:57,171000원에 물림,qnfj****,303,0,0
2021.05.03 00:27,과연,bsu8****,548,1,2
2021.05.03 00:07,포스코리튬솔루션... ,kyuh****,523,5,0
2021.05.02 22:46,미국 진출 발표 언능 나오면 좋겠네요!,kyuh****,309,12,0
2021.05.02 20:47,[삭제된 게시물의 답글]공매 풀리는 코스피 200선매도 공매 안 풀리는 코스닥 중소형주 담읍시다,nds2****,170,1,0
2021.05.02 19:35,포스켐 양극재 대장,mins****,505,1,1
2021.05.02 18:27,개미의 눈물,ilso****,430,3,3
2021.05.02 16:18,12만원 터치해야 간다,spdl****,804,1,14
2021.05.02 13:16,[명륜진인사 대천명 갈비입니다] 씹고 뜯고 맛보고 즐기고,hall****,394,2,10
2021.05.02 13:24,[삭제된 게시물의 답글]단타치려면 엘앤이나 hmm같은데를 가세요..,woon****,301,2,2
2021.05.02 10:56,큰 돈을 벌려면,clgi****,575,6,3
2021.05.02 10:46,171000원에ㅠ산  주린이입니다,7155****,5332,0,3
2021.05.02 19:12,171000원에ㅠ산  주린이입니다,rdt3****,218,2,1
2021.05.02 19:53,171000원에ㅠ산  주린이입니다,7155****,123,0,1
2021.05.02 10:37,공매도는 이미 시작되었다,dong****,984,15,2
2021.05.02 08:25,per 실화냐 ㅋ,frj1****,629,5,6
2021.05.01 22:12,누구를 위한 역주행 투자 -->삼성이 본사 사옥까지 팔아서 100조를 대기중인 이유 알아야,lmj2****,333,0,1
2021.05.01 20:32,이런 주식이였나?,kjle****,645,1,0
2021.05.01 13:08,■■LG화학 못가는이유ㅡ배터리없는 껍데기 회사로 변환,dbst****,520,3,1
2021.05.01 11:32,포스코케미칼 성장성을 믿으시나요??,spri****,681,12,2
2021.05.01 11:32,[삭제된 게시물의 답글]포케 : 몇가지 시사점,kimh****,479,0,0
2021.05.01 22:32,[삭제된 게시물의 답글]포케 : 몇가지 시사점,myda****,149,0,0
2021.05.01 07:19,장투..,yws1****,669,3,0
2021.05.01 06:24,이노 시총45조원 으로 ◆SKIET 사상최대 81조 청약,kn74****,716,4,2
2021.05.01 06:21,월요장이 궁금하다.,cbso****,1299,16,1
2021.05.01 03:56,비싸다,topz****,550,2,8
2021.05.01 08:21,비싸다,kuo0****,178,0,0
2021.05.01 02:10,공매도 정지혈때,jbpa****,305,0,0
2021.04.30 23:59,다음주 공매도 기간이라던데,leej****,1044,0,1
2021.04.30 22:07,[명륜진인사 대천명 갈비입니다] 우리 대깨문들 힘차게 대깨문을 외쳐봅시다~~,hall****,229,2,11
2021.04.30 22:02,5월 주식장 예측,jhjg****,963,11,6
2021.04.30 21:15,뭔~걱정~,youn****,647,7,3
2021.04.30 20:30,왜.,idwh****,503,0,0
2021.04.30 20:08,닝기리,myjc****,214,1,1
2021.04.30 21:23,[삭제된 게시물의 답글]100000곧온다,hong****,158,3,1
2021.04.30 19:20,단순하게...,kill****,819,12,1
2021.04.30 19:11,이 또한 지나가리라.,acec****,1096,39,4
2021.04.30 19:09,ㅋㅋ,p461****,171,1,0
2021.04.30 18:26,포케서 이득본거,jjkw****,292,3,1
2021.04.30 18:04,여튼 맨날 개인만 피보네,twis****,206,0,1
2021.04.30 17:28,평단얼마인가요,post****,1086,2,2
2021.04.30 17:00,ㅋㅋㅋ 얘는 대체  모냐,f346****,227,1,1
2021.04.30 16:28,금일 가용자금의 50% 매수...,2dgk****,1938,96,8
2021.04.30 16:06,공매도 재료로 공포심 유발,tupe****,299,8,2
2021.04.30 16:02,다른 종목들과 비교해보면...,hian****,723,15,2
2021.04.30 16:01,아무생각 없이 매수금지,jhjg****,223,0,0
2021.04.30 15:58,시간외 폭등중이네 ㄷㄷㄷ 뭔일있나 ㄷㄷㄷ,sjsn****,991,3,7
2021.04.30 15:53,눈물나는구만,jjkw****,217,1,2
2021.04.30 15:42,금일매동,syb5****,968,24,1
2021.04.30 15:41,진짜로 2년이상,fish****,544,6,4
2021.04.30 15:25,월욜에졸올라서 다 약올려주고싶다,hhh_****,563,15,5
2021.04.30 15:16,자자 준비하시고,h165****,227,0,4
2021.04.30 15:09,포케 긴급소식,phi2****,493,13,1
2021.04.30 14:49,내가 포케를 다녀도 포케는 안 사겠다,gocr****,878,5,6
2021.04.30 14:48,3년 갖구간다에 1표,nabe****,293,7,0
2021.04.30 14:47,한국경제tv에  나왔네요,mrso****,1028,9,15
2021.04.30 14:45,공매도 타겟 1순위.,kohz****,359,3,8
2021.04.30 14:43,공매도세력 혼쭐나봐야 합니다.,phi2****,263,8,1
2021.04.30 14:41,게임스탁 생각난다,phi2****,225,2,0
2021.04.30 14:37,여러분,smj7****,190,0,4
2021.04.30 17:31,여러분,lees****,77,0,0
2021.04.30 14:31,포케는 좋겠다. 신천지종교적 신도 개미들,gocr****,295,5,8
2021.04.30 14:21,아 참 이거 어떻게 해야 하나요?,mago****,812,0,0
2021.04.30 14:19,담달 공매도 시작되면,jaja****,230,3,3
2021.04.30 14:17,3시쯤되면,h165****,260,3,5
2021.04.30 14:13,공매 볼만하겠네,jsh2****,151,1,0
2021.04.30 14:12,에코비는.쉬파르마넌 지키는데,koco****,142,3,0
2021.04.30 14:01,영차맨입니다,taeh****,157,1,1
2021.04.30 13:56,맨날 파랭이 처맞다가,koco****,249,4,1
2021.04.30 13:56,아 난 주식 못하겠다,chri****,283,9,1
2021.04.30 13:40,끝장낫다,topz****,189,1,0
2021.04.30 13:36,개잡주 떡락케미칼!!!,mkkk****,180,3,1
2021.04.30 13:34,재밌네.,jhjg****,157,2,1
2021.04.30 13:18,공매도  연습하나,medy****,165,1,0
2021.04.30 13:15,오늘도 일정부분 저가 추매완료,phi2****,192,5,2
2021.04.30 13:59,오늘도 일정부분 저가 추매완료,forl****,78,1,1
2021.04.30 12:59,20일간 쳐내린 주식 포스코 대단해요,forl****,474,8,1
2021.04.30 12:54,꼬신다고 들어갈까,forl****,292,2,2
2021.04.30 12:47,나참,chun****,136,0,0
2021.04.30 12:42,1주사고1000주팔고,forl****,194,1,0
2021.04.30 12:40,13층에서 잡으면,mala****,192,1,1
2021.04.30 12:39,(장투주린tip) 재정비 끝...,hian****,543,12,6
2021.04.30 12:38,물타기 하지 말것 망했다,forl****,161,1,0
2021.04.30 12:33,1차매수13만500원,forl****,266,1,4
2021.04.30 12:27,튀어라   유증가 7만원,gocr****,269,1,3
2021.04.30 12:20,밥 먹고~ 힘내 봅시다,pore****,128,2,0
2021.04.30 12:19,추매,king****,238,3,4
2021.04.30 12:19,이거,psm9****,253,1,1
2021.04.30 12:28,이거,koak****,88,1,3
2021.04.30 12:15,참...,kl74****,93,3,0
2021.04.30 11:49,심약개미들은 어서 틀고 나가세요,emot****,301,6,0
2021.04.30 11:37,친구 추천으로 샀는데 새꺄 연락도 안받네,love****,565,6,3
2021.04.30 11:30,올게 오는구나...,falc****,154,2,4
2021.04.30 11:26,잘 털고나와서 천만 다행,thst****,131,1,1
2021.04.30 11:24,며칠째 빠지는겨,xz00****,102,0,0
2021.04.30 11:17,안파신분은 13에서 물타라,love****,188,1,1
2021.04.30 11:16,공매도 시작되면,h165****,194,1,2
2021.04.30 11:16,[삭제된 게시물의 답글]147000원에 또 GET성공,kisa****,92,3,0
2021.04.30 11:11,공매도 전에 한따까리 하네,tupe****,195,4,0
2021.04.30 11:11,형이 21일부터 현금보유하라고,h165****,164,2,2
2021.04.30 11:10,에헤라디야,hnk1****,76,2,1
2021.04.30 11:10,지금 지수를 봐봐...,muks****,125,3,1
2021.04.30 11:09,공매도 직전에 상승하는게 ㅄ아니냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,zyeo****,172,3,1
2021.04.30 11:07,포스코케미칼이 문제인가요?,kisa****,188,1,0
2021.04.30 11:01,[삭제된 게시물의 답글]이방에선,h165****,95,5,1
2021.04.30 10:55,눈물을 머금고 아침에 매도했는데,kisa****,243,2,0
2021.04.30 10:44,아직 공매도도 시작 안했는데,kski****,140,2,2
2021.04.30 10:42,2차전지는 리스크 관리가 필요해보임,stor****,136,0,0
2021.04.30 10:41,"144,00원 지지한다?",h165****,122,0,2
